id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33346748,"Comfortable Stay in Historic, Spacious Brownstone",24761711,Aron,Brooklyn,Kensington,40.64517,-73.98116,Entire home/apt,795,7,66,2022-10-14,1.51,4,257,28,
34866447,Newly Renovated 5 Bed 2 Bath Spacious Apartment,262657892,Philip,Brooklyn,Crown Heights,40.66487,-73.93006,Entire home/apt,302,4,48,2022-12-25,1.05,4,152,11,
20245126,Star Labs,9450203,Xris,Brooklyn,Crown Heights,40.6706,-73.94704,Private room,150,30,2,2017-08-21,0.03,1,0,0,
741988793726756081,Lovely Williamsburg 2 bedrooms apartment,32631901,Papis,Brooklyn,Williamsburg,40.7136929,-73.9380487,Entire home/apt,250,3,5,2022-12-30,1.16,1,25,5,
54328455,"Light-filled, beautiful 1br with views of the City",461947,Nicolae,Brooklyn,Greenpoint,40.71978,-73.94865,Entire home/apt,220,13,5,2023-02-18,0.41,1,1,4,
51639443,"NEW Beautiful Fully Furnished Apt w/ Balcony, W/D",410066428,Yona,Brooklyn,East Flatbush,40.66341,-73.93991,Entire home/apt,175,30,9,2023-02-05,1.02,4,358,9,
761595314290484047,Brooklyn Style Private Bedroom,487965479,Kristina,Brooklyn,Bedford-Stuyvesant,40.694133693178046,-73.94183185240368,Private room,41,30,0,,,3,364,0,
802160132311591827,Furnished Full Bedroom 3E in #374,305240193,June,Brooklyn,Bedford-Stuyvesant,40.69521884778781,-73.94642587461962,Private room,85,30,0,,,222,144,0,
17411672,Space for Creating and Staying  in Bed-Stuy,117742969,Doretha,Brooklyn,Bedford-Stuyvesant,40.69566,-73.94521,Entire home/apt,98,2,27,2022-09-07,0.53,1,164,5,
53726587,"Rm4🧡: Sunlit PVT Rm, 20 mins to the City",164518602,Magdiel,Brooklyn,Kensington,40.64444,-73.97688,Private room,63,2,14,2022-12-12,0.98,4,256,12,
13905835,Private Floor in Garden Duplex Brownstone,7559036,Stacey,Brooklyn,Bedford-Stuyvesant,40.68918,-73.93664,Private room,111,2,21,2023-01-01,0.26,1,0,10,
46169958,1st fl  spacious bedroom with beautiful park view,39277795,Javier,Brooklyn,Sunset Park,40.64684,-74.00384,Private room,59,30,61,2023-02-20,2.17,4,8,28,
9819589,Designer's Studio with Cats +Yard,2290932,Jack,Brooklyn,Fort Greene,40.68712,-73.9732,Entire home/apt,80,30,4,2018-05-27,0.06,1,0,0,
746915070944937617,"Huge duplex Apartment, (Pulaski St – #418)",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.69168,-73.94685,Private room,34,90,0,,,394,65,0,
724478427910818191,Modern 2br Retreat w/Private Backyard Oasis,401597887,Nicholas,Brooklyn,Bedford-Stuyvesant,40.68210598937981,-73.91768087389043,Entire home/apt,125,30,0,,,1,309,0,
601295190436961230,The perfect DUMBO sanctuary with city views,13351185,Ian,Brooklyn,Downtown Brooklyn,40.70095,-73.99086,Entire home/apt,498,7,2,2022-07-18,0.24,2,0,2,
4436185,Charming Park Slope Studio Sublet,3708965,Nicole,Brooklyn,South Slope,40.66156,-73.9874,Entire home/apt,60,30,0,,,1,0,0,
810830041327117144,Prospect Heights Brownstone,312557042,Andrew,Brooklyn,Prospect Heights,40.6749250583439,-73.9646573747964,Entire home/apt,600,7,0,,,1,186,0,
703482585590551120,Amazing Artist Loft 1 Room,148579193,Dynasty And Soull,Brooklyn,Bushwick,40.69303,-73.90561,Private room,125,1,13,2022-12-18,2.12,1,365,13,
774836321544269499,WFH Private Suite  - 5 min to Manhattan,490257632,Al,Brooklyn,Fort Greene,40.697697195919226,-73.97657870528613,Private room,95,1,0,,,4,361,0,
21149901,Cozy room in the heart of Brooklyn,152605245,Kristina,Brooklyn,Kensington,40.64246,-73.97914,Private room,35,30,1,2017-10-16,0.02,1,0,0,
53082213,"Washer/dryer, HDTV room, large closet, #241",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.69429,-73.93179,Private room,32,90,0,,,394,64,0,
3536241,Huge Room on Private Floor with Private Bathroom!,3776550,Steven,Brooklyn,Bushwick,40.69938,-73.93929,Private room,109,1,6,2023-02-19,1.8,2,365,6,
42401212,Incredible studio with private backyard.,130030703,Margarita,Brooklyn,Williamsburg,40.71409,-73.96236,Entire home/apt,120,30,68,2023-01-30,1.85,3,252,3,
53227033,Lovely studio right by Prospect Park,13486939,Krongporn,Brooklyn,Prospect-Lefferts Gardens,40.66119,-73.96067,Entire home/apt,120,5,4,2023-01-09,1.11,1,0,4,
23060192,Peaceful Home in Brooklyn Close to Manhattan,19930911,Gaspar,Brooklyn,Crown Heights,40.67308,-73.94051,Entire home/apt,141,2,376,2023-02-27,6.1,1,69,79,
50685019,Home For Medical Professionals - Kingsbrook Jewish,26377263,Stat,Brooklyn,East Flatbush,40.65857,-73.9328,Private room,56,6,0,,,57,360,0,
6447136,Magical Oasis in Bushwick! 20 min to City,33648474,Leah,Brooklyn,Bushwick,40.69897,-73.92241,Entire home/apt,110,21,64,2022-12-26,0.68,2,296,1,
667681707929418857,Lovely 3 BD duplex with private outdoor terrace!,1436482,Deena,Brooklyn,Bedford-Stuyvesant,40.69051,-73.92491,Entire home/apt,253,30,0,,,2,254,0,
598042449965026150,"HDTV room, 26 minutes to Manhattan, room #305",3223938,Eugene,Brooklyn,Crown Heights,40.66476,-73.95269,Private room,40,30,0,,,394,339,0,
693009031863083282,"Quiet Garden Brownstone, Historic Charm & Home Gym",1684332,Meg,Brooklyn,Bedford-Stuyvesant,40.68843,-73.93043,Entire home/apt,157,5,12,2023-02-11,2.2,1,27,12,
9765944,SUNNY BEDROOM IN BROOKLYN BROWNSTON,10366292,Lea,Brooklyn,Clinton Hill,40.68487,-73.96401,Private room,75,30,0,,,1,0,0,
12650830,Quiet room in Bed-Stuy,68585649,Joseph,Brooklyn,Bedford-Stuyvesant,40.69384,-73.94166,Private room,30,80,0,,,1,0,0,
40886497,Charming 2 bedroom,30301198,Ngone,Brooklyn,Bedford-Stuyvesant,40.67966,-73.94086,Entire home/apt,200,30,0,,,1,0,0,
809626162171307765,Sunny Bk flat w/terrace & views,9921108,Amy,Brooklyn,Bushwick,40.69520265663875,-73.93150683443957,Entire home/apt,150,30,0,,,1,105,0,
801664594360040800,Affordable private room,30542864,Luciana,Brooklyn,East Flatbush,40.66311,-73.92656,Private room,66,1,1,2023-02-12,1.0,3,365,1,
10576498,Cozy Room in an Eclectic Vintage Styled Apt.,1424084,Claire,Brooklyn,Bushwick,40.69341,-73.91064,Private room,75,30,17,2021-09-30,0.31,1,177,0,
14933388,Clean and sunny bedroom in Bedstuy (room #2),1315670,Domenica,Brooklyn,Bedford-Stuyvesant,40.68482,-73.95114,Private room,55,30,23,2022-01-31,0.29,1,59,0,
747281464541904800,Bright Bedroom in Bayridge with balcony,104836016,Qingming,Brooklyn,Bay Ridge,40.63833,-74.0259,Private room,52,30,1,2023-01-31,0.86,5,318,1,
53966415,"Perfect, peaceful, private 2bd/1ba apt in Brooklyn",437162526,Happy,Brooklyn,Bedford-Stuyvesant,40.68753,-73.92684,Entire home/apt,153,3,39,2023-02-19,3.21,2,54,39,
47912175,Lovely ROOM | PRIVATE BATHROOM,375864182,Dariia & Jacob,Brooklyn,Bedford-Stuyvesant,40.69035,-73.94072,Private room,41,30,0,,,8,0,0,
31828528,Amazing Room in Triplex Loft,123672154,Abdes,Brooklyn,Greenpoint,40.73395,-73.95301,Private room,79,30,3,2019-03-13,0.06,2,0,0,
46786946,Art deco/ antique  furnished apartment,368414381,William,Brooklyn,Sheepshead Bay,40.58852,-73.95086,Entire home/apt,135,30,0,,,3,0,0,
7931180,Beautiful Converted School House,28398689,Ryan,Brooklyn,Bedford-Stuyvesant,40.67965,-73.92994,Private room,150,30,0,,,1,0,0,
661071262799520193,Entire Apartment Bright & Beautiful Brooklyn 1 Bed,328859297,Krista,Brooklyn,Flatbush,40.64449,-73.96469,Entire home/apt,183,1,0,,,2,363,0,
687205364227382833,"Huge furnished room, HDTV room, room #47",3223938,Eugene,Brooklyn,Bay Ridge,40.6271,-74.02712,Private room,31,90,0,,,394,217,0,
25626152,Comfortable Flatbush Bedroom & Living Room (Rm# 3),147972663,Hyacinth,Brooklyn,East Flatbush,40.64962,-73.93692,Private room,49,3,109,2023-01-13,1.91,3,265,21,
779918857336134503,*NEW* Cozy Room in Brooklyn,429454632,Carol,Brooklyn,Prospect-Lefferts Gardens,40.66221,-73.94136,Private room,58,1,9,2023-02-19,3.6,20,41,9,
20177584,"Modern, Clean 1BR Rooftop & Gym in Williamsburg",712992,Daniel,Brooklyn,Williamsburg,40.71906,-73.94246,Entire home/apt,157,1,169,2023-02-18,2.49,1,1,45,
27893211,Beautiful Sun Drenched Williamsburg Apartment,6842719,Shachi,Brooklyn,Williamsburg,40.71627,-73.94013,Entire home/apt,197,30,4,2020-01-04,0.08,1,179,0,
52288075,Unique parlor floor with private outdoor space,396808869,Casa,Brooklyn,Bedford-Stuyvesant,40.68589409911173,-73.93702978385771,Entire home/apt,148,30,2,2022-01-23,0.12,2,277,0,
3683241,Spacious 2 bedroom 1 bathroom BRKLY,18726889,Suzanne,Brooklyn,Bushwick,40.68855,-73.91502,Entire home/apt,150,30,2,2014-08-21,0.02,1,0,0,
2432545,Your own apartment in Bushwick,3053987,Darwin And Nicole,Brooklyn,Bushwick,40.69326,-73.92124,Entire home/apt,81,30,43,2018-07-07,0.41,2,0,0,
658823690126144942,Paris Two,466440040,Samantha,Brooklyn,East Flatbush,40.6485,-73.92557,Private room,45,3,18,2023-01-06,2.45,5,339,18,
45407980,Perfect Brooklyn Oasis,92588965,Kam,Brooklyn,Cypress Hills,40.68202,-73.88856,Entire home/apt,161,2,78,2023-01-04,2.83,2,134,29,
6619589,PRIVATE MODERN ENTIRE APT FOR YOU,4265630,Nowme And Ra,Brooklyn,Flatbush,40.64796,-73.95497,Entire home/apt,95,30,78,2021-05-01,0.83,3,235,0,
38926445,Trending fun Bushwick room with brazilians/love,198522134,João,Brooklyn,Bushwick,40.70433,-73.92685,Private room,45,60,4,2021-02-23,0.1,2,0,0,
671709466682307683,Large charming 2 Bedroom apartment in Brooklyn,25275192,Shahryar,Brooklyn,Flatbush,40.65415,-73.95383,Entire home/apt,140,5,0,,,1,309,0,
547815403096269955,"Vinyls, books, sunshine and plants, oh my.",12248031,Christopher,Brooklyn,Bedford-Stuyvesant,40.68595,-73.94451,Entire home/apt,125,4,6,2022-12-27,0.51,2,0,6,
4110645,Art deco apartment in Brooklyn,21327210,Demus,Brooklyn,Bay Ridge,40.63664,-74.02598,Private room,85,1,75,2023-02-17,0.73,2,180,15,
712300589712066614,Cute and quirky studio in Bushwick,177599555,Kacy,Brooklyn,Bedford-Stuyvesant,40.69565,-73.9331,Entire home/apt,115,1,7,2023-01-29,1.19,1,0,7,
1137093,Triplex Penthouse in New York,5446918,Paresh,Brooklyn,Williamsburg,40.71643,-73.94906,Entire home/apt,380,30,45,2022-05-12,0.38,1,365,1,
32859066,Bedroom & common area w/ private back yard.,171636572,Keegan,Brooklyn,Bushwick,40.68915,-73.91919,Private room,89,2,53,2023-01-16,1.12,1,0,30,
8014298,BEST QUICK STAY CROWN HEIGHTS BKLYN,42315851,Matthew,Brooklyn,Crown Heights,40.66852,-73.93273,Private room,50,30,1,2015-09-06,0.01,1,0,0,
48920131,The Perfect Clinton Hill Brownstone,238328671,Brady,Brooklyn,Clinton Hill,40.68459,-73.96135,Entire home/apt,413,4,20,2023-02-20,0.89,1,29,11,
10279086,Mahogany’s Lovesome(Private Studio Apartment),52862385,Mahogany Private Studio Apartment,Brooklyn,Crown Heights,40.66539,-73.93179,Entire home/apt,102,30,145,2023-02-01,1.73,2,356,3,
15090815,My den space,89873907,Christine,Brooklyn,Cypress Hills,40.67883,-73.88668,Private room,40,30,5,2022-09-23,0.12,1,364,3,
43524640,First Floor one Bedroom Apartment,346712699,Aleksander,Brooklyn,Fort Hamilton,40.61702,-74.0284,Entire home/apt,98,30,30,2022-12-02,0.93,2,155,3,
779041178406604312,Cozy & Chic Brooklyn Loft,72687291,Larrisa,Brooklyn,Bedford-Stuyvesant,40.68307,-73.95174,Entire home/apt,121,3,0,,,2,266,0,
12846584,1 bed room rail road apartment,70164336,Michael,Brooklyn,Greenpoint,40.73384,-73.95733,Entire home/apt,90,30,9,2017-03-31,0.11,1,0,0,
50832745,Bright and modern apartment in trendy Greenpoint,15586729,Jose,Brooklyn,Greenpoint,40.73253,-73.95839,Entire home/apt,275,30,1,2021-09-01,0.05,1,0,0,
37250201,Garden Level Apartment,100426482,Julian,Brooklyn,Bedford-Stuyvesant,40.68134,-73.92586,Entire home/apt,185,30,14,2019-12-29,0.32,1,0,0,
10545815,Beautiful Lofty Apartment in East Williamsburg,4148248,Guillermo,Brooklyn,Williamsburg,40.70689,-73.93855,Entire home/apt,135,30,166,2022-11-11,1.98,2,41,2,
484728,Modern 1br by ocean in Brooklyn,2396741,Alex,Brooklyn,Fort Hamilton,40.61211,-74.03451,Entire home/apt,105,30,4,2019-08-05,0.04,1,0,0,
802646882034233358,"Clinton Hill 2br w/ gym, pool & w/d, nr Barclays",107434423,Blueground,Brooklyn,Clinton Hill,40.6819309,-73.9671668,Entire home/apt,390,31,0,,,526,338,0,
552188838857438824,Modern home in Prospect Park South,341908723,Aleph,Brooklyn,Flatbush,40.65346,-73.96535,Private room,53,30,0,,,54,365,0,
28430186,Gorgeous Artists'  loft Prime location,76232256,Natalia,Brooklyn,Williamsburg,40.71653,-73.95464,Private room,158,3,72,2023-02-28,1.32,1,156,28,
745617010356786703,1 Bedroom Escape Near Atlantic Ave,392049314,Dwright,Brooklyn,Crown Heights,40.6776819,-73.9399397,Private room,63,1,12,2023-02-19,3.13,1,61,12,
20017121,Spacious 2 bedroom apartment,82119233,Jenny,Brooklyn,Bedford-Stuyvesant,40.69435,-73.95092,Entire home/apt,161,5,123,2023-03-01,1.82,2,210,18,
657198,"2BR gem in Cobble Hill, Brooklyn",414627,Charlotte,Brooklyn,Columbia St,40.68731,-74.0004,Entire home/apt,200,3,15,2018-07-09,0.12,1,0,0,
797161677213334866,The Terrace,23722110,Amri,Brooklyn,Williamsburg,40.714154395696966,-73.96529788984402,Entire home/apt,100,31,0,,,2,340,0,
808151077351402875,A Vibrant 1 Bedroom Getaway,349262538,Opulence,Brooklyn,Brownsville,40.65961011223356,-73.91349200193491,Private room,85,1,1,2023-02-15,1.0,3,354,1,
48983715,Ideal for WFH/ 20 Min to Manhattan/Yard /Laundry,149768346,Masaaki,Brooklyn,Crown Heights,40.67658,-73.94356,Private room,55,30,5,2022-07-31,0.26,10,332,1,
40578920,Private Bedroom in Brooklyn Apt ft. Comfy Hammock,50452489,Serena,Brooklyn,Brownsville,40.66766,-73.92276,Private room,50,30,4,2020-03-05,0.1,1,0,0,
44100863,Private bed and bath with yard,284603393,Abayomi,Brooklyn,Bedford-Stuyvesant,40.68956,-73.94306,Private room,203,1,43,2023-02-12,1.34,7,167,27,
33061311,Decatur street Limestone an Urban Zen  experience,7289570,Shelley,Brooklyn,Bedford-Stuyvesant,40.68272,-73.91957,Entire home/apt,162,4,174,2023-02-28,3.66,2,43,36,
43822047,Cozy house in Brooklyn,346595421,Giorgi,Brooklyn,Sheepshead Bay,40.60968,-73.95504,Entire home/apt,750,30,0,,,1,0,0,
20990053,Beautiful place in Brooklyn! #2,151084261,Frank,Brooklyn,Williamsburg,40.717,-73.95003,Private room,115,30,24,2018-06-28,0.36,8,332,0,
696447661211354908,1 King Bed: Prime Williamsburg,15137440,Brenner,Brooklyn,Williamsburg,40.7137657,-73.961569,Entire home/apt,749,4,5,2023-01-31,0.82,1,9,5,
38238356,Private Basement in Brooklyn,46822312,Anna,Brooklyn,Bedford-Stuyvesant,40.68574,-73.92193,Entire home/apt,98,4,3,2022-12-29,0.51,1,101,3,
20674622,Entire Floor in 1870 Downtown Brooklyn Brownstone,33204787,Yaimara,Brooklyn,Boerum Hill,40.6849,-73.98496,Private room,95,2,21,2018-01-06,0.31,1,0,0,
53697871,Beautiful Private Room in Brooklyn,377246343,Kristina & Jack,Brooklyn,Bedford-Stuyvesant,40.68868,-73.93742,Private room,42,30,0,,,11,364,0,
52280949,Private bedroom with Ensuite and Closet.,137347,Lisa,Brooklyn,Sheepshead Bay,40.59152,-73.95743,Private room,60,30,2,2022-02-12,0.12,2,309,0,
21736164,"Light-filled 1BR Brownstone Apartment, Bed Stuy BK",4298654,Sam,Brooklyn,Bedford-Stuyvesant,40.6818,-73.93121,Entire home/apt,70,45,2,2019-01-20,0.03,1,0,0,
6976045,Cozy apt in lively Carroll Gardens,1373836,Carlotta,Brooklyn,Gowanus,40.6805,-73.99175,Entire home/apt,150,5,3,2016-12-27,0.03,1,0,0,
711099239733543956,Studio apartment in Brownstone shared bathroom,422647197,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68055,-73.93951,Entire home/apt,84,30,0,,,1,358,0,
34468721,J & G Comfort Cove: Feel of luxury and tranquility,259776956,Gladwyn,Brooklyn,Canarsie,40.62965,-73.89551,Entire home/apt,299,1,101,2023-01-02,2.21,5,335,12,
54197315,Stunning 1 BD with patio in heart of Williamsburg,10087006,Wendy,Brooklyn,Williamsburg,40.71481,-73.96132,Entire home/apt,345,27,7,2022-12-04,0.97,1,0,7,
7381893,casa gumamela - cozy + bright room,12866178,Klara,Brooklyn,East New York,40.65965,-73.89428,Private room,39,2,19,2022-08-28,0.21,3,0,5,
9679289,"Entire Large Basement, very quiet.",50006975,William,Brooklyn,Bushwick,40.70633,-73.92231,Private room,55,30,1,2016-01-05,0.01,1,0,0,
53091427,S & M Cozy Abode: JFK/LGA minutes away,429793250,Nicole,Brooklyn,East New York,40.66913,-73.85814,Entire home/apt,113,1,68,2023-02-21,4.34,1,80,53,
13360675,Carlton House,8500680,Doug,Brooklyn,Fort Greene,40.69673,-73.97248,Private room,70,30,37,2016-11-06,0.46,1,90,0,
53280491,2- bedroom apartment in Brooklyn,416381658,Katy,Brooklyn,Bedford-Stuyvesant,40.68919,-73.94558,Entire home/apt,245,6,0,,,3,0,0,
795714271129684043,"Honeycomb Hideout, One Bedroom, Perfect for Events",493947159,Alexis,Brooklyn,Crown Heights,40.67298900867834,-73.95487914205826,Entire home/apt,130,2,1,2023-03-01,1.0,1,143,1,
33846501,Packaged for one and groups (QUEEN B),242631139,Glen,Brooklyn,East Flatbush,40.64534,-73.93101,Private room,85,2,24,2023-01-02,0.51,2,186,4,
623389571116054549,I bedroom with living room and Private Bathroom,31172289,Jose,Brooklyn,Bushwick,40.68927,-73.919548,Private room,50,4,3,2022-08-27,0.4,1,128,3,
2723338,Peaceful Bedroom in Brooklyn,13933851,Yagil,Brooklyn,Bedford-Stuyvesant,40.69068,-73.92786,Private room,45,30,2,2018-01-01,0.03,2,0,0,
818917125775091767,Stunning Brownstone with Garden,3558158,Natalie,Brooklyn,Fort Greene,40.69130999793191,-73.97127777978122,Entire home/apt,140,30,0,,,1,37,0,
50822826,Cozy & Comfortable Private Room in Charming Apt,128940676,Ala,Brooklyn,East Flatbush,40.6502,-73.95194,Private room,66,3,69,2023-02-20,3.47,2,27,32,
8992714,Thanksgiving in Beautiful Bed-Stuy,40552516,Henry,Brooklyn,Bedford-Stuyvesant,40.68494,-73.92691,Private room,51,30,2,2015-11-28,0.02,1,0,0,
16841998,Double Bedroom in a Sunny Bushwick Loft,112127289,Jordan,Brooklyn,Bushwick,40.69338,-73.90546,Private room,40,30,6,2017-06-19,0.08,1,0,0,
15678623,"Spacious and Homey 2 bedroom, Express Subway Stop",3137269,Rosy,Brooklyn,Crown Heights,40.67615,-73.93013,Entire home/apt,130,30,7,2017-05-08,0.09,1,0,0,
33660716,Cozy Bright Prospect Park Studio,73785055,Alycen,Brooklyn,Prospect Heights,40.67409,-73.96717,Entire home/apt,150,30,2,2019-09-08,0.05,1,0,0,
728879907272784676,Lovely 3 bed/1 bath Bushwick Oasis,65611806,Shay,Brooklyn,Bushwick,40.69738,-73.91482,Entire home/apt,306,1,9,2023-02-27,1.82,4,304,9,
38905319,Hip Trendy and Convenient!,51954926,K,Brooklyn,Bedford-Stuyvesant,40.69433,-73.94808,Private room,65,1,60,2023-03-02,1.44,3,14,21,
793385959664897142,Cozy room for rent,124512705,Mykyta,Brooklyn,Fort Hamilton,40.618007664085226,-74.03567446215744,Private room,70,1,0,,,1,365,0,
8963968,Large room in cute neighborhood,1610862,Madelyn,Brooklyn,Prospect Heights,40.6805,-73.96472,Private room,47,30,8,2017-06-14,0.09,1,0,0,
716529389272431402,Adorable 1-Bedroom Suite with Patio!,446617811,Judy,Brooklyn,Gerritsen Beach,40.59138,-73.92546,Private room,79,1,23,2023-02-27,5.11,1,240,23,
661916848763475970,Brooklyn Sunrise,396973673,Antonio,Brooklyn,Bedford-Stuyvesant,40.68011,-73.91252,Private room,40,1,18,2023-03-04,2.61,5,45,18,
40639790,Private entrance!Clean & Safe! Moder Spacious Apt!,315123926,Wei,Brooklyn,Bushwick,40.69618,-73.93014,Entire home/apt,299,30,12,2020-04-10,0.31,1,0,0,
665940355853174403,!HOT DEAL! All inclusive Female  Shared Rental Apt,431476577,SharedEasy,Brooklyn,Bushwick,40.68865,-73.91863,Shared room,42,30,0,,,9,364,0,
31494679,Brighton Luxury,149221924,Viktor,Brooklyn,Brighton Beach,40.57628,-73.96791,Entire home/apt,100,30,1,2019-01-17,0.02,1,0,0,
51917088,Charming 3 Bedroom Apartment in Brooklyn Townhome,2587748,Atsuko & Peter,Brooklyn,Bedford-Stuyvesant,40.68435,-73.91605,Entire home/apt,180,1,45,2023-01-01,2.71,1,0,31,
53357105,"Sunny, Plant-Filled Urban Oasis in Heart of BK",113055692,Whitney,Brooklyn,Williamsburg,40.70993,-73.95057,Entire home/apt,180,2,11,2023-01-03,0.76,1,0,8,
824490754008418608,Lucky house room 2,500586832,Rachel,Brooklyn,Cypress Hills,40.67942,-73.89596,Private room,30,1,2,2023-02-24,2.0,3,308,2,
22108302,Beautiful Bedroom By the Children's Museum,123605746,Brian,Brooklyn,Crown Heights,40.67576,-73.94302,Private room,58,30,0,,,1,0,0,
817508510793667797,Prime Williamsburg Nook,389500302,Jonathan,Brooklyn,Williamsburg,40.717434,-73.9579115,Entire home/apt,151,1,0,,,1,2,0,
30184570,Cozy room in the heart of Williamsburg.,188477517,Jane,Brooklyn,Williamsburg,40.7106,-73.95883,Private room,150,30,1,2018-12-09,0.02,1,0,0,
9653005,Lovely apartment near Prospect Park,4878479,Patrik,Brooklyn,Crown Heights,40.67648,-73.96305,Entire home/apt,130,30,0,,,1,0,0,
39136879,New Bushwick Condo with Mid Century Style,874355,Monique,Brooklyn,Bushwick,40.69793,-73.92945,Entire home/apt,125,7,2,2021-01-18,0.05,1,0,0,
30761885,Bedstuy Private Room Two Blocks from Subway,50686800,Antoinette,Brooklyn,Bedford-Stuyvesant,40.69272,-73.9493,Private room,46,30,10,2020-01-11,0.23,2,0,0,
44434069,Cozy 1bdr Apartment near Subway. 30 min to Midtown,10711933,Nodar,Brooklyn,Sheepshead Bay,40.60357,-73.95972,Entire home/apt,130,7,4,2022-10-24,0.13,1,0,2,
594316345792434482,Stay in or go out best place to be in Brooklyn,432486528,Kalife,Brooklyn,Flatbush,40.63957,-73.95129,Entire home/apt,83,2,49,2023-03-01,4.35,2,318,49,
29058736,Sunny and Colorful Room in Bushwick,142833006,Cj,Brooklyn,Bushwick,40.70579,-73.92039,Private room,79,2,43,2023-03-02,0.82,1,32,41,
8793166,"Cool, cozy urban pad",13456636,Cathy,Brooklyn,Bedford-Stuyvesant,40.67741,-73.9275,Entire home/apt,80,30,195,2023-02-13,2.17,1,117,7,
807556470542457496,3br duplex apartment in Wburg,37918574,Cihan,Brooklyn,Williamsburg,40.71561719289354,-73.94886953751957,Entire home/apt,283,3,2,2023-03-03,1.33,3,153,2,
32241239,Sun drenched modern stylish 2 bedroom apt near all,241945355,Clement & Rose,Brooklyn,Flatlands,40.63269,-73.92817,Entire home/apt,120,1,16,2022-12-29,0.34,3,174,4,
770222588470234490,Stunning Duplex near the Park,1033970,Sacred Space Style,Brooklyn,Prospect-Lefferts Gardens,40.65627,-73.94842,Entire home/apt,256,2,2,2023-01-02,0.71,8,86,2,
678923340566498619,Lovely 3 bedroom Apt one block off the L train,471483581,Joga,Brooklyn,East New York,40.67487939999999,-73.90174329999999,Entire home/apt,91,2,9,2022-12-19,1.48,1,65,9,
13025960,Bright & Cozy Furnitured 4 Sublet,71948176,Cristian,Brooklyn,Bedford-Stuyvesant,40.68906,-73.95556,Private room,1000,30,0,,,1,0,0,
818879228507700705,Nice Place in Brooklyn Rm#2,498559328,Mary,Brooklyn,East Flatbush,40.65119,-73.92418,Private room,52,3,0,,,2,365,0,
12325036,Large Bedroom & Private Backyard. Backyard Windows,30848788,Jamie,Brooklyn,Bedford-Stuyvesant,40.69371,-73.94622,Private room,90,4,65,2022-12-11,0.78,2,90,13,
50657479,Legal 2BR Airbnb in Williamsburg - 300 MB Wi-Fi!,4191076,Michelle,Brooklyn,Williamsburg,40.70553,-73.94378,Entire home/apt,197,30,4,2022-12-03,0.22,1,310,3,
38363300,Williamsburg Suite in shared Apt. Just Re-done!,2624554,Tyler,Brooklyn,Williamsburg,40.71281,-73.94508,Private room,58,1,10,2020-03-15,0.24,1,0,0,
49042509,"Dream Suite with Queen Bed, Large TV+Office+Gym!",230947125,Cornelius,Brooklyn,Bedford-Stuyvesant,40.69056,-73.9328,Private room,118,1,25,2023-01-05,1.15,5,214,10,
23359277,Brooklyn private attic in a circus home,14719992,Yoni,Brooklyn,Cypress Hills,40.67958,-73.89034,Private room,35,1,17,2019-02-17,0.28,4,0,0,
28129565,Fun Leffert's Gardens Suite,212473045,Jonathan,Brooklyn,Prospect-Lefferts Gardens,40.66142,-73.95158,Private room,77,30,31,2019-05-09,0.57,1,0,0,
676802005388260537,4 Bed luxury Apt long or short stay,470975288,Derwin,Brooklyn,Brownsville,40.67054895464674,-73.91290158271207,Entire home/apt,345,2,0,,,1,343,0,
1984486,Comfortable Brown Stone apartment,10239152,Joyce,Brooklyn,Crown Heights,40.6731,-73.94114,Entire home/apt,135,30,53,2022-08-31,0.48,1,365,2,
639264438411286969,KING 2br - 30min-Manhattan 20min-JFK,461933717,Bk,Brooklyn,East New York,40.67360002946316,-73.89375242589745,Entire home/apt,154,3,3,2022-08-13,0.38,1,117,3,
30361847,"One bedroom apartment in Brooklyn, NY",40480205,Owen,Brooklyn,Park Slope,40.68245,-73.97713,Entire home/apt,120,60,13,2022-08-03,0.28,1,155,3,
16147405,Private room in Williamsburg,32545798,Sasha,Brooklyn,Williamsburg,40.71316,-73.96089,Private room,52,30,7,2017-06-12,0.09,5,0,0,
630988343816913041,Work remotely,397598833,Guseyn,Brooklyn,Bedford-Stuyvesant,40.68194,-73.95655,Private room,71,30,4,2022-12-24,0.48,8,167,4,
298759,Large Double Room  Queenbed Wifi,1539749,Edward,Brooklyn,Bedford-Stuyvesant,40.68435,-73.94825,Private room,55,30,43,2023-01-31,0.34,3,319,3,
18080436,★cozy apartment ★,55981584,Saori,Brooklyn,Bay Ridge,40.63583,-74.02111,Private room,35,30,11,2020-03-01,0.15,1,0,0,
18229274,# 1 A Brooklyn New York apt close to metro subway,125914985,Myles,Brooklyn,East Flatbush,40.63415,-73.94408,Entire home/apt,99,6,124,2023-02-26,1.96,2,51,22,
31336375,Brooklyn Room - 20 min from Manhattan,234596452,Laura,Brooklyn,Bushwick,40.70026,-73.92424,Private room,85,30,0,,,1,0,0,
